17338,Textile Engineering,2018,,
17339,Department of Electronics and Telecommunication Engineering,2018,,
17340,Business Administration,2017,,
17341,Business Administration,2017,,
17342,Commerce,2009,,
17343,Computer Science,2008,,
17344,Business Administration,2010,,
17345,Business Administration,2008,,
17346,Business Administration,2008,,
17347,Computer Science & Engineering,2018,,
17348,Textile Engineering,2018,,
17349,Computer Science & Engineering,2018,,
17350,Business Administration,2017,,
17351,Computer Science & Engineering,2018,,
17352,Electrical and Electronic Engineering,2019,,
17353,Department of Electronics and Telecommunication Engineering,2019,,
17354,Electrical and Electronic Engineering,2019,,
17355,Computer Science & Engineering,2018,,
17356,Computer Science & Engineering,2018,,
17357,Computer Science & Engineering,2018,,
17358,Department of Electronics and Telecommunication Engineering,2018,,
17359,Textile Engineering,2018,,
17360,Commerce,2009,,
17361,Department of Electronics and Telecommunication Engineering,2008,,
17362,Business Administration,2009,,
17363,Department of Electronics and Telecommunication Engineering,2009,,
17364,Department of Electronics and Telecommunication Engineering,2008,,
17365,Business Administration,2013,,
17366,Business Administration,2010,,
17367,Business Administration,2009,,
17368,Business Administration,2007,,
17369,Business Administration,2010,,
17370,Business Administration,2011,,
17371,Business Administration,2010,,
17372,Business Administration,2015,,
17373,Real Estate,2013,,
17374,Business Administration,2011,,
17375,Business Administration,2014,,
17376,Business Administration,2014,,
17377,English,2012,,
17378,English,2012,,
17379,Business Administration,2015,,
17380,Business Administration,2017,,
17381,Business Administration,2013,,
17382,Electrical and Electronic Engineering,2015,,
17383,Business Administration,2015,,
17384,Computer Science & Engineering,2015,,
17385,Computer Science & Engineering,2019,,
17386,Real Estate,2015,,
17387,Electrical and Electronic Engineering,2017,,
17388,Computer Science & Engineering,2017,,
17389,Business Administration,2016,,
17390,Department of Electronics and Telecommunication Engineering,2017,,
17391,Public Health,2014,,
17392,English,2016,,
17393,Law,2017,,
17394,Business Administration,2016,,
17395,Business Administration,2016,,
17396,Business Administration,2018,,
17397,Law,2015,,
17398,Computing & Information Systems,2016,,
17399,Computer Science & Engineering,2018,,
17400,Textile Engineering,2017,,
17401,Textile Engineering,2018,,
17402,Textile Engineering,2017,,
17403,Electrical and Electronic Engineering,2018,,
17404,Business Administration,2009,,
17405,Commerce,2010,,
17406,Department of Electronics and Telecommunication Engineering,2009,,
17407,English,2009,,
17408,Business Administration,2009,,
17409,Business Administration,2008,,
17410,Business Administration,2009,,
17411,Business Administration,2009,,
17412,Business Administration,2012,,
17413,Business Administration,2012,,
17414,Business Administration,2012,,
17415,Business Administration,2016,,
17416,Business Administration,2010,,
17417,Business Administration,2013,,
17418,Textile Engineering,2013,,
17419,Textile Engineering,2013,,
17420,Textile Engineering,2013,,
17421,Computer Science & Engineering,2014,,
17422,Business Administration,2011,,
17423,Business Administration,2015,,
17424,Business Administration,2013,,
17425,Textile Engineering,2015,,
17426,Business Administration,2013,,
17427,Computing & Information Systems,2013,,
17428,Business Administration,2016,,
17429,Textile Engineering,2015,,
17430,Business Administration,2013,,
17431,Business Administration,2013,,
17432,Computer Science & Engineering,2015,,
17433,Nutrition and Food Engineering,2016,,
17434,Computer Science & Engineering,2017,,
17435,Electrical and Electronic Engineering,2017,,
17436,Computer Science & Engineering,2017,,
17437,Business Administration,2017,,
17438,Pharmacy,2018,,
17439,Business Administration,2017,,
17440,Computer Science & Engineering,2019,,
17441,Department of Electronics and Telecommunication Engineering,2019,,
17442,Department of Electronics and Telecommunication Engineering,2019,,
17443,Computer Science & Engineering,2019,,
17444,Computer Science & Engineering,2018,,
17445,Textile Engineering,2018,,
17446,Computer Science & Engineering,2018,,
17447,Computer Science & Engineering,2018,,
17448,Nutrition and Food Engineering,2018,,
17449,Computer Science & Engineering,2018,,
17450,Electrical and Electronic Engineering,2019,,
17451,Department of Electronics and Telecommunication Engineering,2018,,
17452,Law,2015,,
17453,Computer Science & Engineering,2015,,
17454,Law,2019,,
17455,Business Administration,2015,,
17456,Real Estate,2015,,
17457,Business Administration,2014,,
17458,Business Administration,2016,,
17459,Computer Science & Engineering,2013,,
17460,Electrical and Electronic Engineering,2017,,
17461,Business Administration,2016,,
17462,Textile Engineering,2016,,
17463,Textile Engineering,2018,,
17464,Business Administration,2019,,
17465,Computer Science & Engineering,2018,,
17466,Business Administration,2017,,
17467,Public Health,2018,,
17468,Public Health,2017,,
17469,Public Health,2018,,
17470,Computer Science & Engineering,2014,,
17471,Journalism & Mass Communication,2016,,
17472,Electrical and Electronic Engineering,2018,,
17473,Business Administration,2015,,
17474,Business Administration,2016,,
17475,Business Administration,2016,,
17476,Business Administration,2016,,
17477,Computer Science & Engineering,2013,,
17478,Textile Engineering,2015,,
17479,Textile Engineering,2016,,
17480,Textile Engineering,2017,,
17481,Law,2019,,
17482,Law,2018,,
17483,Computer Science & Engineering,2016,,
17484,English,2018,,
17485,English,2017,,
17486,Electrical and Electronic Engineering,2017,,
17487,Computer Science & Engineering,2016,,
17488,Software Engineering,2017,,
17489,Electrical and Electronic Engineering,2017,,
17490,Business Administration,2017,,
17491,Law,2018,,
17492,Electrical and Electronic Engineering,2018,,
17493,Computer Science & Engineering,2017,,
17494,Electrical and Electronic Engineering,2017,,
17495,Business Administration,2016,,
17496,Law,2015,,
17497,Computer Science & Engineering,2017,,
17498,Tourism and Hospitality Management,2018,,
17499,Electrical and Electronic Engineering,2017,,
17500,Textile Engineering,2017,,
17501,Business Administration,2017,,
17502,Business Administration,2019,,
17503,Computer Science & Engineering,2019,,
17504,Business Administration,2016,,
17505,Public Health,2017,,
17506,Information Science and Library Management,2018,,
17507,Public Health,2019,,
17508,Public Health,2019,,
17509,Business Administration,2014,,
17510,Business Administration,2011,,
17511,Business Administration,2012,,
17512,Business Administration,2010,,
17513,Department of Electronics and Telecommunication Engineering,2012,,
17514,Department of Electronics and Telecommunication Engineering,2012,,
17515,Textile Engineering,2012,,
17516,Business Administration,2012,,
17517,Textile Engineering,2014,,
17518,Business Administration,2012,,
17519,Computer Science & Engineering,2012,,
17520,Textile Engineering,2013,,
17521,Computer Science & Engineering,2015,,
17522,Business Administration,2017,,
17523,English,2018,,
17524,Business Administration,2011,,
17525,Business Administration,2010,,
17526,Textile Engineering,2010,,
17527,Textile Engineering,2010,,
17528,Textile Engineering,2010,,
17529,Textile Engineering,2010,,
17530,Business Administration,2011,,
17531,Business Administration,2011,,
17532,Business Administration,2008,,
17533,Business Administration,2014,,
17534,Business Administration,2014,,
17535,Business Administration,2012,,
17536,Business Administration,2018,,
17537,Business Administration,2013,,
17538,Textile Engineering,2014,,
17539,Electrical and Electronic Engineering,2014,,
17540,Electrical and Electronic Engineering,2015,,
17541,Computer Science & Engineering,2014,,
17542,Business Administration,2014,,
17543,Electrical and Electronic Engineering,2016,,
17544,Law,2018,,
17545,Law,2015,,
17546,Textile Engineering,2015,,
17547,Textile Engineering,2015,,
17548,Electrical and Electronic Engineering,2016,,
17549,Computing & Information Systems,2013,,
17550,Business Administration,2015,,
17551,Business Administration,2018,,
17552,Business Administration,2017,,
17553,Textile Engineering,2017,,
17554,Business Administration,2017,,
17555,Electrical and Electronic Engineering,2017,,
17556,Electrical and Electronic Engineering,2018,,
17557,Textile Engineering,2017,,
17558,Computer Science & Engineering,2016,,
17559,Software Engineering,2017,,
17560,Business Administration,2019,,
17561,Software Engineering,2018,,
17562,Computer Science & Engineering,2018,,
17563,Computer Science & Engineering,2017,,
17564,Computer Science & Engineering,2017,,
17565,Electrical and Electronic Engineering,2017,,
17566,Computer Science & Engineering,2019,,
17567,Business Administration,2019,,
17568,English,2018,,
17569,Textile Engineering,2019,,
17570,Software Engineering,2019,,
17571,Business Administration,2017,,
17572,Business Administration,2018,,
17573,Computer Science & Engineering,2018,,
17574,Business Administration,2015,,
17575,English,2011,,
17576,English,2011,,
17577,English,2010,,
17578,Business Administration,2011,,
17579,Business Administration,2009,,
17580,Textile Engineering,2017,,
17581,English,2017,,
17582,Textile Engineering,2018,,
17583,English,2017,,
17584,Computer Science & Engineering,2018,,
17585,Business Administration,2018,,
17586,Computer Science & Engineering,2018,,
17587,Computer Science & Engineering,2018,,
17588,Computer Science & Engineering,2018,,
17589,Computer Science & Engineering,2018,,
17590,Computer Science & Engineering,2018,,
17591,Computer Science & Engineering,2019,,
17592,English,2018,,
17593,Textile Engineering,2019,,
17594,Electrical and Electronic Engineering,2019,,
17595,Textile Engineering,2018,,
17596,Computer Science & Engineering,2019,,
17597,Electrical and Electronic Engineering,2019,,
17598,Public Health,2019,,
17599,Department of Electronics and Telecommunication Engineering,2012,,
17600,Textile Engineering,2012,,
17601,Business Administration,2012,,
17602,Department of Electronics and Telecommunication Engineering,2012,,
17603,Department of Electronics and Telecommunication Engineering,2015,,
17604,Textile Engineering,2015,,
17605,Business Administration,2015,,
17606,Business Administration,2015,,
17607,Business Administration,2014,,
17608,Textile Engineering,2015,,
17609,Computer Science & Engineering,2016,,
17610,Business Administration,2013,,
17611,Computer Science & Engineering,2016,,
17612,Business Administration,2013,,
17613,Business Administration,2014,,
17614,Computer Science & Engineering,2014,,
17615,Business Administration,2015,,
17616,Pharmacy,2007,,
17617,Electrical and Electronic Engineering,2017,,
17618,English,2018,,
17619,English,2017,,
17620,Computer Science & Engineering,2017,,
17621,Computer Science & Engineering,2018,,
17622,Computer Science & Engineering,2018,,
17623,Computer Science & Engineering,2018,,
17624,Software Engineering,2019,,
17625,Multimedia and Creative Technology,2018,,
17626,Business Administration,2018,,
17627,Textile Engineering,2018,,
17628,Computer Science & Engineering,2019,,
17629,Public Health,2017,,
17630,Computer Science & Engineering,2018,,
17631,Electrical and Electronic Engineering,2019,,
17632,Business Administration,2006,,
17633,Business Administration,2008,,
17634,Business Administration,2007,,
17635,Computer Science & Engineering,2006,,
17636,Computer Science & Engineering,2006,,
17637,English,2006,,
17638,English,2006,,
17639,Business Administration,2008,,
17640,Textile Engineering,2013,,
17641,Electrical and Electronic Engineering,2015,,
17642,Textile Engineering,2015,,
17643,Business Administration,2014,,
17644,Textile Engineering,2015,,
17645,Business Administration,2013,,
17646,Business Administration,2015,,
17647,Textile Engineering,2016,,
17648,Business Administration,2014,,
17649,Computer Science & Engineering,2017,,
17650,Business Administration,2017,,
17651,Journalism & Mass Communication,2017,,
17652,Computer Science & Engineering,2018,,
17653,Business Administration,2017,,
17654,Software Engineering,2018,,
17655,Business Administration,2017,,
17656,Electrical and Electronic Engineering,2019,,
17657,Computer Science & Engineering,2019,,
17658,Computer Science & Engineering,2019,,
17659,Computer Science & Engineering,2019,,
17660,Computing & Information Systems,2019,,
17661,Computer Science & Engineering,2019,,
17662,Computing & Information Systems,2011,,
17663,English,2012,,
17664,Business Administration,2010,,
17665,English,2011,,
17666,Business Administration,2013,,
17667,Business Administration,2012,,
17668,Textile Engineering,2012,,
17669,Computer Science & Engineering,2012,,
17670,Business Administration,2011,,
17671,Business Administration,2012,,
17672,Computer Science & Engineering,2015,,
17673,Textile Engineering,2015,,
17674,Textile Engineering,2015,,
17675,Textile Engineering,2014,,
17676,Textile Engineering,2014,,
17677,Business Administration,2014,,
17678,Business Administration,2017,,
17679,Electrical and Electronic Engineering,2015,,
17680,Textile Engineering,2014,,
17681,English,2011,,
17682,Textile Engineering,2016,,
17683,Computer Science & Engineering,2016,,
17684,Textile Engineering,2016,,
17685,Business Administration,2017,,
17686,Textile Engineering,2017,,
17687,Electrical and Electronic Engineering,2017,,
17688,Journalism & Mass Communication,2014,,
17689,Public Health,2015,,
17690,Computer Science & Engineering,2018,,
17691,English,2017,,
17692,English,2018,,
17693,Pharmacy,2018,,
17694,Business Administration,2017,,
17695,Software Engineering,2019,,
17696,Computer Science & Engineering,2018,,
17697,Computer Science & Engineering,2019,,
17698,Business Administration,2018,,
17699,Electrical and Electronic Engineering,2017,,
17700,Textile Engineering,2017,,
17701,Business Administration,2017,,
17702,Business Administration,2018,,
17703,Computer Science & Engineering,2018,,
17704,English,2017,,
17705,Business Administration,2016,,
17706,Computer Science & Engineering,2018,,
17707,Business Administration,2018,,
17708,Business Administration,2019,,
17709,Textile Engineering,2019,,
17710,Electrical and Electronic Engineering,2019,,
17711,Computer Science & Engineering,2019,,
17712,Business Administration,2009,,
17713,Business Administration,2019,,
17714,Business Administration,2007,,
17715,Business Administration,2010,,
17716,Computer Science & Engineering,2007,,
17717,Computer Science & Engineering,2006,,
17718,Computer Science & Engineering,2006,,
17719,Business Administration,2008,,
17720,Business Administration,2008,,
17721,Business Administration,2008,,
17722,Business Administration,2008,,
17723,Business Administration,2008,,
17724,Computer Science & Engineering,2012,,
17725,Business Administration,2012,,
17726,Law,2011,,
17727,Law,2012,,
17728,Electrical and Electronic Engineering,2014,,
17729,Nutrition and Food Engineering,2015,,
17730,Business Administration,2017,,
17731,Computer Science & Engineering,2016,,
17732,Computer Science & Engineering,2016,,
17733,Business Administration,2014,,
17734,Textile Engineering,2016,,
17735,Electrical and Electronic Engineering,2015,,
17736,Electrical and Electronic Engineering,2017,,
17737,Business Administration,2016,,
17738,Textile Engineering,2016,,
17739,Computer Science & Engineering,2017,,
17740,Computer Science & Engineering,2017,,
17741,Software Engineering,2019,,
17742,Law,2019,,
17743,Law,2017,,
17744,Textile Engineering,2017,,
17745,Department of Electronics and Telecommunication Engineering,2016,,
17746,Computer Science & Engineering,2018,,
17747,Computer Science & Engineering,2018,,
17748,Textile Engineering,2019,,
17749,Computer Science & Engineering,2018,,
17750,Computer Science & Engineering,2018,,
17751,Computer Science & Engineering,2019,,
17752,Textile Engineering,2019,,
17753,Computer Science & Engineering,2018,,
17754,Multimedia and Creative Technology,2018,,
17755,Business Administration,2017,,
17756,Computer Science & Engineering,2018,,
17757,Textile Engineering,2013,,
17758,Textile Engineering,2013,,
17759,Textile Engineering,2012,,
17760,Pharmacy,2019,,
17761,Pharmacy,2007,,
17762,Computer Science & Engineering,2016,,
17763,Business Administration,2018,,
17764,Business Administration,2015,,
17765,Business Administration,2016,,
17766,Electrical and Electronic Engineering,2017,,
17767,Business Administration,2017,,
17768,Computer Science & Engineering,2019,,
17769,Computer Science & Engineering,2019,,
17770,Computing & Information Systems,2016,,
17771,Business Administration,2012,,
17772,Business Administration,2011,,
17773,Business Administration,2011,,
17774,Business Administration,2010,,
17775,Business Administration,2013,,
17776,Business Administration,2012,,
17777,Computer Science & Engineering,2009,,
17778,Computer Science & Engineering,2017,,
17779,Business Administration,2011,,
17780,Business Administration,2014,,
17781,Business Administration,2012,,
17782,Business Administration,2009,,
17783,Business Administration,2010,,
17784,Business Administration,2010,,
17785,Textile Engineering,2011,,
17786,Textile Engineering,2017,,
17787,Computer Science & Engineering,2013,,
17788,Computer Science,2006,,
17789,Computer Science,2006,,
17790,Pharmacy,2015,,
17791,Computer Science & Engineering,2014,,
17792,Textile Engineering,2014,,
17793,Textile Engineering,2014,,
17794,Pharmacy,2018,,
17795,Pharmacy,2016,,
17796,Computer Science & Engineering,2017,,
17797,Business Administration,2015,,
17798,Business Administration,2015,,
17799,Textile Engineering,2016,,
17800,Business Administration,2016,,
17801,Business Administration,2013,,
17802,Business Administration,2017,,
17803,Law,2017,,
17804,Business Administration,2017,,
17805,Textile Engineering,2017,,
17806,Computer Science & Engineering,2016,,
17807,Computer Science & Engineering,2017,,
17808,Textile Engineering,2017,,
17809,Computer Science & Engineering,2017,,
17810,Electrical and Electronic Engineering,2017,,
17811,Business Administration,2017,,
17812,Computer Science & Engineering,2016,,
17813,Business Administration,2015,,
17814,Business Administration,2015,,
17815,Business Administration,2017,,
17816,Computer Science & Engineering,2017,,
17817,Computer Science & Engineering,2018,,
17818,Computer Science & Engineering,2018,,
17819,Business Administration,2019,,
17820,Business Administration,2010,,
17821,Business Administration,2009,,
17822,Business Administration,2009,,
17823,Textile Engineering,2017,,
17824,Computer Science & Engineering,2015,,
17825,Textile Engineering,2013,,
17826,Journalism & Mass Communication,2015,,
17827,Law,2014,,
17828,English,2015,,
17829,Pharmacy,2014,,
17830,English,2010,,
17831,Real Estate,2014,,
17832,Textile Engineering,2013,,
17833,Business Administration,2011,,
17834,Textile Engineering,2016,,
17835,Textile Engineering,2014,,
17836,Nutrition and Food Engineering,2015,,
17837,Business Administration,2016,,
17838,Electrical and Electronic Engineering,2018,,
17839,Textile Engineering,2016,,
17840,English,2017,,
17841,Pharmacy,2018,,
17842,Pharmacy,2017,,
17843,Textile Engineering,2016,,
17844,Computer Science & Engineering,2016,,
17845,Textile Engineering,2017,,
17846,Textile Engineering,2017,,
17847,Electrical and Electronic Engineering,2018,,
17848,Electrical and Electronic Engineering,2019,,
17849,Computer Science & Engineering,2018,,
17850,Computer Science & Engineering,2018,,
17851,Computer Science & Engineering,2018,,
17852,Law,2018,,
17853,Electrical and Electronic Engineering,2018,,
17854,Electrical and Electronic Engineering,2018,,
17855,Computer Science & Engineering,2018,,
17856,Textile Engineering,2018,,
17857,Electrical and Electronic Engineering,2018,,
17858,Computer Science & Engineering,2018,,
17859,Textile Engineering,2018,,
17860,Electrical and Electronic Engineering,2019,,
17861,Law,2016,,
17862,Computer Science & Engineering,2018,,
17863,Textile Engineering,2018,,
17864,Textile Engineering,2018,,
17865,Law,2017,,
17866,Textile Engineering,2018,,
17867,Information Science and Library Management,2017,,
17868,Development Studies,2018,,
17869,Computer Science & Engineering,2019,,
17870,Business Administration,2009,,
17871,Business Administration,2008,,
17872,Computer Science & Engineering,2007,,
17873,Department of Electronics and Telecommunication Engineering,2008,,
17874,English,2008,,
17875,English,2009,,
17876,Business Administration,2009,,
17877,Business Administration,2009,,
17878,Business Administration,2007,,
17879,Business Administration,2009,,
17880,Computer Science & Engineering,2018,,
17881,Electrical and Electronic Engineering,2019,,
17882,Computer Science & Engineering,2018,,
17883,Electrical and Electronic Engineering,2019,,
17884,Electrical and Electronic Engineering,2019,,
17885,Computer Science & Engineering,2019,,
17886,Textile Engineering,2018,,
17887,Textile Engineering,2012,,
17888,Textile Engineering,2012,,
17889,Textile Engineering,2012,,
17890,Textile Engineering,2013,,
17891,Computer Science & Engineering,2012,,
17892,Textile Engineering,2012,,
17893,Business Administration,2008,,
17894,Business Administration,2010,,
17895,Business Administration,2011,,
17896,Computer Science & Engineering,2014,,
17897,Journalism & Mass Communication,2014,,
17898,Computer Science & Engineering,2016,,
17899,Computer Science & Engineering,2015,,
17900,Business Administration,2013,,
17901,Computer Science & Engineering,2016,,
17902,Law,2016,,
17903,Law,2017,,
17904,Computer Science & Engineering,2015,,
17905,Business Administration,2016,,
17906,Business Administration,2014,,
17907,Business Administration,2017,,
17908,Business Administration,2014,,
17909,Department of Electronics and Telecommunication Engineering,2016,,
17910,Pharmacy,2018,,
17911,Computer Science & Engineering,2018,,
17912,Department of Electronics and Telecommunication Engineering,2018,,
17913,Business Administration,2019,,
17914,English,2019,,
17915,Textile Engineering,2019,,
17916,Department of Electronics and Telecommunication Engineering,2019,,
17917,Nutrition and Food Engineering,2018,,
17918,Electrical and Electronic Engineering,2019,,
17919,Computer Science & Engineering,2018,,
17920,Electrical and Electronic Engineering,2019,,
17921,Electrical and Electronic Engineering,2019,,
17922,Business Administration,2008,,
17923,English,2010,,
17924,English,2010,,
17925,Business Administration,2007,,
17926,Business Administration,2019,,
17927,Computer Science & Engineering,2006,,
17928,Computer Science & Engineering,2006,,
17929,Computer Science & Engineering,2006,,
17930,Computer Science & Engineering,2006,,
17931,Computer Science & Engineering,2006,,
17932,Business Administration,2009,,
17933,Computing & Information Systems,2008,,
17934,English,2010,,
17935,English,2007,,
17936,Business Administration,2011,,
17937,Business Administration,2008,,
17938,English,2008,,
17939,Business Administration,2009,,
17940,Business Administration,2018,,
17941,Computer Science & Engineering,2019,,
17942,English,2018,,
17943,Nutrition and Food Engineering,2019,,
17944,Computer Science & Engineering,2018,,
17945,Computer Science & Engineering,2018,,
17946,Nutrition and Food Engineering,2018,,
17947,Textile Engineering,2018,,
17948,Nutrition and Food Engineering,2018,,
17949,Electrical and Electronic Engineering,2018,,
17950,Nutrition and Food Engineering,2018,,
17951,Electrical and Electronic Engineering,2018,,
17952,Law,2012,,
17953,Electrical and Electronic Engineering,2014,,
17954,Law,2014,,
17955,Pharmacy,2016,,
17956,Business Administration,2014,,
17957,Textile Engineering,2016,,
17958,Computer Science & Engineering,2017,,
17959,Electrical and Electronic Engineering,2017,,
17960,Business Administration,2017,,
17961,Business Administration,2016,,
17962,Computer Science & Engineering,2016,,
17963,Computer Science & Engineering,2017,,
17964,Electrical and Electronic Engineering,2017,,
17965,Software Engineering,2018,,
17966,Electrical and Electronic Engineering,2017,,
17967,Business Administration,2018,,
17968,Electrical and Electronic Engineering,2018,,
17969,Textile Engineering,2017,,
17970,Textile Engineering,2018,,
17971,Software Engineering,2019,,
17972,Computer Science & Engineering,2019,,
17973,Software Engineering,2017,,
17974,Business Administration,2017,,
17975,Department of Electronics and Telecommunication Engineering,2012,,
17976,Textile Engineering,2012,,
17977,Business Administration,2013,,
17978,Business Administration,2012,,
17979,Business Administration,2010,,
17980,Journalism & Mass Communication,2012,,
17981,Business Administration,2014,,
17982,Textile Engineering,2012,,
17983,Textile Engineering,2012,,
17984,Textile Engineering,2013,,
17985,Electrical and Electronic Engineering,2015,,
17986,Nutrition and Food Engineering,2014,,
17987,Business Administration,2018,,
17988,Business Administration,2012,,
17989,Textile Engineering,2015,,
17990,Textile Engineering,2015,,
17991,Computer Science & Engineering,2015,,
17992,Business Administration,2016,,
17993,Electrical and Electronic Engineering,2017,,
17994,Computer Science & Engineering,2018,,
17995,Business Administration,2015,,
17996,Pharmacy,2019,,
17997,Pharmacy,2007,,
17998,Computer Science & Engineering,2018,,
17999,Textile Engineering,2012,,
18000,Law,2011,,
18001,Textile Engineering,2013,,
18002,Textile Engineering,2013,,
18003,Business Administration,2012,,
18004,Textile Engineering,2012,,
18005,Business Administration,2014,,
18006,Computer Science & Engineering,2013,,
18007,Business Administration,2016,,
18008,Business Administration,2016,,
18009,Textile Engineering,2015,,
18010,Law,2013,,
18011,Real Estate,2015,,
18012,Law,2015,,
18013,Electrical and Electronic Engineering,2015,,
18014,Law,2013,,
18015,Computer Science & Engineering,2015,,
18016,Computer Science & Engineering,2015,,
18017,Pharmacy,2015,,
18018,Electrical and Electronic Engineering,2017,,
18019,Electrical and Electronic Engineering,2017,,
18020,Business Administration,2016,,
18021,Computer Science & Engineering,2016,,
18022,Electrical and Electronic Engineering,2018,,
18023,Business Administration,2017,,
18024,Computer Science & Engineering,2015,,
18025,Business Administration,2017,,
18026,Business Administration,2015,,
18027,Electrical and Electronic Engineering,2018,,
18028,Textile Engineering,2019,,
18029,Textile Engineering,2017,,
18030,Business Administration,2017,,
18031,Electrical and Electronic Engineering,2018,,
18032,Electrical and Electronic Engineering,2017,,
18033,Computer Science & Engineering,2017,,
18034,Computer Science & Engineering,2019,,
18035,Computer Science & Engineering,2019,,
18036,Business Administration,2017,,
18037,Computer Science & Engineering,2019,,
18038,Electrical and Electronic Engineering,2018,,
18039,Law,2016,,
18040,Business Administration,2019,,
18041,Public Health,2018,,
18042,Business Administration,2017,,
18043,Business Administration,2012,,
18044,Business Administration,2012,,
18045,Business Administration,2011,,
18046,Business Administration,2011,,
18047,Business Administration,2013,,
18048,Business Administration,2009,,
18049,Business Administration,2012,,
18050,Business Administration,2012,,
18051,Commerce,2011,,
18052,Textile Engineering,2011,,
18053,Computer Science,2006,,
18054,Computer Science & Engineering,2014,,
18055,Law,2012,,
18056,Textile Engineering,2013,,
18057,Law,2015,,
18058,Textile Engineering,2016,,
18059,Business Administration,2010,,
18060,Department of Electronics and Telecommunication Engineering,2013,,
18061,Textile Engineering,2013,,
18062,Textile Engineering,2013,,
18063,Journalism & Mass Communication,2013,,
18064,Textile Engineering,2014,,
18065,Real Estate,2014,,
18066,Business Administration,2010,,
18067,Business Administration,2010,,
18068,Business Administration,2012,,
18069,Business Administration,2011,,
18070,Business Administration,2016,,
18071,Business Administration,2013,,
18072,Law,2014,,
18073,Pharmacy,2017,,
18074,Pharmacy,2016,,
18075,Computer Science & Engineering,2015,,
18076,Department of Electronics and Telecommunication Engineering,2017,,
18077,Computer Science & Engineering,2017,,
18078,Business Administration,2016,,
18079,Textile Engineering,2016,,
18080,Law,2019,,
18081,Law,2017,,
18082,Textile Engineering,2017,,
18083,English,2015,,
18084,Business Administration,2017,,
18085,Business Administration,2017,,
18086,Nutrition and Food Engineering,2019,,
18087,Computer Science & Engineering,2018,,
18088,Department of Electronics and Telecommunication Engineering,2019,,
18089,Software Engineering,2019,,
18090,Journalism & Mass Communication,2019,,
18091,Computer Science & Engineering,2018,,
18092,Business Administration,2016,,
18093,Department of Electronics and Telecommunication Engineering,2018,,
18094,Electrical and Electronic Engineering,2019,,
18095,Business Administration,2017,,
18096,Public Health,2019,,
18097,Business Administration,2018,,
18098,Business Administration,2014,,
18099,Law,2014,,
18100,Computer Science & Engineering,2015,,
18101,Electrical and Electronic Engineering,2016,,
18102,Electrical and Electronic Engineering,2014,,
18103,Business Administration,2014,,
18104,Computer Science & Engineering,2015,,
18105,Department of Electronics and Telecommunication Engineering,2019,,
18106,Business Administration,2014,,
18107,English,2013,,
18108,Computer Science & Engineering,2016,,
18109,Computer Science & Engineering,2016,,
18110,Computer Science & Engineering,2016,,
18111,Textile Engineering,2017,,
18112,Textile Engineering,2016,,
18113,Textile Engineering,2016,,
18114,Electrical and Electronic Engineering,2017,,
18115,Electrical and Electronic Engineering,2017,,
18116,Computer Science & Engineering,2017,,
18117,Electrical and Electronic Engineering,2018,,
18118,Computing & Information Systems,2008,,
18119,Business Administration,2007,,
18120,Business Administration,2008,,
18121,English,2008,,
18122,Business Administration,2009,,
18123,Business Administration,2008,,
18124,Business Administration,2009,,
18125,Computer Science & Engineering,2014,,
18126,Textile Engineering,2013,,
18127,Law,2012,,
18128,Law,2012,,
18129,Law,2012,,
18130,Law,2012,,
18131,Business Administration,2012,,
18132,Textile Engineering,2014,,
18133,Business Administration,2012,,
18134,Nutrition and Food Engineering,2015,,
18135,English,2014,,
18136,Computing & Information Systems,2012,,
18137,Business Administration,2016,,
18138,Software Engineering,2016,,
18139,Electrical and Electronic Engineering,2016,,
18140,Electrical and Electronic Engineering,2017,,
18141,Computer Science & Engineering,2013,,
18142,Electrical and Electronic Engineering,2016,,
18143,Business Administration,2016,,
18144,Journalism & Mass Communication,2018,,
18145,Journalism & Mass Communication,2017,,
18146,English,2014,,
18147,Computer Science & Engineering,2015,,
18148,Computer Science & Engineering,2018,,
18149,Textile Engineering,2018,,
18150,Computer Science & Engineering,2018,,
18151,Electrical and Electronic Engineering,2018,,
18152,Computer Science & Engineering,2019,,
18153,Business Administration,2018,,
18154,Computer Science & Engineering,2019,,
18155,Textile Engineering,2019,,
18156,Computer Science & Engineering,2018,,
18157,Computer Science & Engineering,2018,,
18158,Law,2016,,
18159,Nutrition and Food Engineering,2019,,
18160,Computer Science & Engineering,2019,,
18161,Public Health,2018,,
18162,Computing & Information Systems,2019,,
18163,Real Estate,2013,,
18164,Business Administration,2012,,
18165,Law,2011,,
18166,Business Administration,2010,,
18167,Business Administration,2012,,
18168,Textile Engineering,2012,,
18169,Textile Engineering,2012,,
18170,Textile Engineering,2014,,
18171,Textile Engineering,2012,,
18172,Textile Engineering,2012,,
18173,Computer Science & Engineering,2015,,
18174,Computer Science & Engineering,2016,,
18175,Textile Engineering,2015,,
18176,Electrical and Electronic Engineering,2016,,
18177,Electrical and Electronic Engineering,2016,,
18178,Electrical and Electronic Engineering,2014,,
18179,Textile Engineering,2016,,
18180,Law,2014,,
18181,Law,2012,,
18182,Law,2017,,
18183,Textile Engineering,2014,,
18184,Electrical and Electronic Engineering,2017,,
18185,Department of Electronics and Telecommunication Engineering,2016,,
18186,Software Engineering,2016,,
18187,Computer Science & Engineering,2016,,
18188,Software Engineering,2016,,
18189,Textile Engineering,2016,,
